"","plot","measure1","meansure2","value","ID"
"958","location_name_1",563.672753982246,11,2.98148632241432,"V"
"959","location_name_1",14.2427133396268,63,0.748857753555306,"W"
"960","location_name_1",132.46676302515,59,0.639315575023412,"X"
"961","location_name_1",749.628559686244,92,2.88460827012463,"Y"
"962","location_name_1",778.991914587095,61,1.36596151588284,"Z"
"963","location_name_1",568.285730201751,66,0.854462356600098,"A"
"964","location_name_1",856.353701557964,91,3.06540110111421,"B"
"965","location_name_1",608.413381036371,37,0.87758462326511,"C"
"966","location_name_1",67.2696616966277,64,2.56670895187087,"D"
"967","location_name_1",157.814206089824,100,2.8068853009507,"E"
"968","location_name_1",673.825737787411,88,2.59008191757469,"F"
"969","location_name_1",13.7727812398225,88,3.93674786507881,"G"
"970","location_name_1",178.828010102734,74,3.37546643201224,"H"
"971","location_name_1",332.190659362823,47,1.98554596116764,"I"
"972","location_name_1",131.52862386778,44,1.11809541910579,"J"
"973","location_name_1",914.183373330161,19,2.80825014583414,"K"
"974","location_name_1",959.16154095903,69,3.05779958726329,"L"
"975","location_name_1",865.11028977111,10,2.69216721989699,"M"
"976","location_name_1",87.6728056464344,86,2.66672722062781,"N"
"977","location_name_1",440.277699381113,20,2.97271122323577,"O"
"978","location_name_1",43.8138050958514,97,0.23998454642885,"P"
"979","location_name_1",452.055159024894,48,0.165141093347394,"Q"
"980","location_name_1",301.327685359865,2,3.75590981911974,"R"
"981","location_name_1",311.042716959491,62,2.88942144512338,"S"
"982","location_name_1",528.396092122421,66,1.82855131233472,"T"
"983","location_name_1",661.042309133336,69,1.28661464218523,"U"
"984","location_name_1",389.862757408991,66,2.25906894669353,"V"
"985","location_name_1",857.527034124359,97,1.47813518622119,"W"
"986","location_name_1",119.00061648339,16,2.62735694962497,"X"
"987","location_name_1",958.423286676407,16,-0.185984213863125,"Y"
"988","location_name_1",278.88107788749,84,3.09121437950429,"Z"
"989","location_name_1",345.02794384025,10,0.666115285064844,"A"
"990","location_name_1",642.152047716081,2,3.08706192979079,"B"
"991","location_name_1",248.113787965849,67,2.34085294727408,"C"
"992","location_name_1",642.145320773125,57,2.1878200226724,"D"
"993","location_name_1",921.603007474914,21,2.33436843401754,"E"
"994","location_name_1",287.748275557533,93,2.07497086750543,"F"
"995","location_name_1",461.87668456696,45,2.5112550910924,"G"
"996","location_name_1",873.142658965662,53,2.03871991054989,"H"
"997","location_name_1",199.207030935213,74,2.45119415000463,"I"
"998","location_name_1",177.638238761574,61,2.83277184241674,"J"
"999","location_name_1",734.095028601587,62,3.14144851444991,"K"
"1000","location_name_1",81.4446585718542,52,1.16198657967651,"L"
"1001","location_name_1",785.28978349641,87,2.17728003536918,"M"
"1002","location_name_1",6.87901210039854,88,2.45612857540654,"N"
"1003","location_name_1",263.793020276353,91,1.67998764509005,"O"
"1004","location_name_1",683.496062876657,60,0.805350689457006,"P"
"1005","location_name_1",936.917481711134,100,2.20002408391193,"Q"
"1006","location_name_1",469.434167025611,76,2.97494387489373,"R"
"1007","location_name_1",524.743704590946,98,2.87614150972816,"S"
"1008","location_name_1",781.531574204564,4,2.88048652087073,"T"
"1009","location_name_1",627.193673280999,69,0.650211803134664,"U"
"1010","location_name_1",737.63032653369,54,2.51601968574288,"V"
"1011","location_name_1",239.364598877728,83,0.572119321231811,"W"
"1012","location_name_1",628.668207442388,97,0.554033266679199,"X"
"1013","location_name_1",809.747853782028,21,1.35789402260234,"Y"
"1014","location_name_1",193.907883949578,44,2.8029806064337,"Z"
"1015","location_name_1",725.368005223572,14,3.4096075861266,"A"
"1016","location_name_1",148.42598955147,33,1.97955219270943,"B"
"1017","location_name_1",944.401095854118,92,1.2503558945066,"C"
"1018","location_name_1",725.278218043968,21,1.83827076384866,"D"
"1019","location_name_1",682.489104336128,66,1.54318975736574,"E"
"1020","location_name_1",861.56568559818,20,2.86033365793754,"F"
"1021","location_name_1",703.96618777886,42,2.94728377076263,"G"
"1022","location_name_1",619.89173758775,73,1.5201017933359,"H"
"1023","location_name_1",147.037561284378,86,3.15400466292054,"I"
"1024","location_name_1",349.814219167456,6,1.55051743450701,"J"
"1025","location_name_1",410.707079106942,44,2.16529857595372,"K"
"1026","location_name_1",683.952669613063,20,3.27907703023855,"L"
"1027","location_name_1",530.108880950138,56,1.13402135741861,"M"
"1028","location_name_1",692.055587889627,44,1.64344501742164,"N"
"1029","location_name_1",585.019643418491,29,1.72187326998595,"O"
"1030","location_name_1",362.975861644372,88,1.91582301726242,"P"
"1031","location_name_1",500.380362616852,61,2.08304613121006,"Q"
"1032","location_name_1",482.412983197719,34,1.06741682931752,"R"
"1033","location_name_1",55.3371161222458,76,2.14345721646298,"S"
"1034","location_name_1",16.7254533153027,54,3.18182138688403,"T"
"1035","location_name_1",807.56293842569,49,1.96481298875893,"U"
"1036","location_name_1",858.556946506724,85,1.39852431242051,"V"
"1037","location_name_1",806.415540864691,68,0.95745961724531,"W"
"1038","location_name_1",986.899558221921,72,0.705294608710413,"X"
"1039","location_name_1",934.885503957048,39,0.616955303042071,"Y"
"1040","location_name_1",652.835594024509,65,2.95191304342715,"Z"
"1041","location_name_1",762.127233901992,50,3.98530761563798,"A"
"1042","location_name_1",458.096778020263,16,3.88260176729416,"B"
"1043","location_name_1",733.54895436205,30,0.738465648877785,"C"
"1044","location_name_1",69.3279018159956,25,3.74555870782506,"D"
"1045","location_name_1",832.455304916948,57,3.85092099285098,"E"
"1046","location_name_1",515.392357949167,32,2.3918636254454,"F"
"1047","location_name_1",341.59225737676,36,1.80582956767406,"G"
"1048","location_name_1",445.038381032646,76,1.46798175130629,"H"
"1049","location_name_1",662.32238500379,51,0.84472437689369,"I"
"1050","location_name_1",46.7151268385351,54,0.922151573084532,"J"
"1051","location_name_1",325.402972754091,91,2.23247154698482,"K"
"1052","location_name_1",273.470816668123,77,1.38604880844797,"L"
"1053","location_name_1",423.16539445892,8,2.01206145617816,"M"
"1054","location_name_1",622.726648813114,70,2.24673557594654,"N"
"1055","location_name_1",836.403571767733,47,2.80950174756478,"O"
"1056","location_name_1",872.101676417515,13,1.63019343022184,"P"
"1057","location_name_1",849.462143611163,50,2.80247849671331,"Q"
"1058","location_name_1",563.672753982246,11,2.98148632241432,"R"
"1059","location_name_1",14.2427133396268,63,0.748857753555306,"S"
"1060","location_name_1",132.46676302515,59,0.639315575023412,"T"
"1061","location_name_1",749.628559686244,92,2.88460827012463,"U"
"1062","location_name_1",778.991914587095,61,1.36596151588284,"V"
"1063","location_name_1",568.285730201751,66,0.854462356600098,"W"
"1064","location_name_1",856.353701557964,91,3.06540110111421,"X"
"1065","location_name_1",608.413381036371,37,0.87758462326511,"Y"
"1066","location_name_1",67.2696616966277,64,2.56670895187087,"Z"
"1067","location_name_1",157.814206089824,100,2.8068853009507,"A"
"1068","location_name_1",673.825737787411,88,2.59008191757469,"B"
"1069","location_name_1",13.7727812398225,88,3.93674786507881,"C"
"1070","location_name_1",178.828010102734,74,3.37546643201224,"D"
"1071","location_name_1",332.190659362823,47,1.98554596116764,"E"
"1072","location_name_1",131.52862386778,44,1.11809541910579,"F"
"1073","location_name_1",914.183373330161,19,2.80825014583414,"G"
"1074","location_name_1",959.16154095903,69,3.05779958726329,"H"
"1075","location_name_1",865.11028977111,10,2.69216721989699,"I"
"1076","location_name_1",87.6728056464344,86,2.66672722062781,"J"
"1077","location_name_1",440.277699381113,20,2.97271122323577,"K"
"1078","location_name_1",43.8138050958514,97,0.23998454642885,"L"
"1079","location_name_1",452.055159024894,48,0.165141093347394,"M"
"1080","location_name_1",301.327685359865,2,3.75590981911974,"N"
"1081","location_name_1",311.042716959491,62,2.88942144512338,"O"
"1082","location_name_1",528.396092122421,66,1.82855131233472,"P"
"1083","location_name_1",661.042309133336,69,1.28661464218523,"Q"
"1084","location_name_1",389.862757408991,66,2.25906894669353,"R"
"1085","location_name_1",857.527034124359,97,1.47813518622119,"S"
"1086","location_name_1",119.00061648339,16,2.62735694962497,"T"
"1087","location_name_1",958.423286676407,16,-0.185984213863125,"U"
"1088","location_name_1",278.88107788749,84,3.09121437950429,"V"
"1089","location_name_1",345.02794384025,10,0.666115285064844,"W"
"1090","location_name_1",642.152047716081,2,3.08706192979079,"X"
"1091","location_name_1",248.113787965849,67,2.34085294727408,"Y"
"1092","location_name_1",642.145320773125,57,2.1878200226724,"Z"
"1093","location_name_1",921.603007474914,21,2.33436843401754,"A"
"1094","location_name_1",287.748275557533,93,2.07497086750543,"B"
"1095","location_name_1",461.87668456696,45,2.5112550910924,"C"
"1096","location_name_1",873.142658965662,53,2.03871991054989,"D"
"1097","location_name_1",199.207030935213,74,2.45119415000463,"E"
"1098","location_name_1",177.638238761574,61,2.83277184241674,"F"
"1099","location_name_1",734.095028601587,62,3.14144851444991,"G"
"1100","location_name_1",81.4446585718542,52,1.16198657967651,"H"
"1101","location_name_1",785.28978349641,87,2.17728003536918,"I"
"1102","location_name_1",6.87901210039854,88,2.45612857540654,"J"
"1103","location_name_1",263.793020276353,91,1.67998764509005,"K"
"1104","location_name_1",683.496062876657,60,0.805350689457006,"L"
"1105","location_name_1",936.917481711134,100,2.20002408391193,"M"
"1106","location_name_1",469.434167025611,76,2.97494387489373,"N"
"1107","location_name_1",524.743704590946,98,2.87614150972816,"O"
"1108","location_name_1",781.531574204564,4,2.88048652087073,"P"
"1109","location_name_1",627.193673280999,69,0.650211803134664,"Q"
"1110","location_name_1",737.63032653369,54,2.51601968574288,"R"
"1111","location_name_1",239.364598877728,83,0.572119321231811,"S"
"1112","location_name_1",628.668207442388,97,0.554033266679199,"T"
"1113","location_name_1",809.747853782028,21,1.35789402260234,"U"
"1114","location_name_1",193.907883949578,44,2.8029806064337,"V"
"1115","location_name_1",725.368005223572,14,3.4096075861266,"W"
"1116","location_name_1",148.42598955147,33,1.97955219270943,"X"
"1117","location_name_1",944.401095854118,92,1.2503558945066,"Y"
"1118","location_name_1",725.278218043968,21,1.83827076384866,"Z"
"1119","location_name_1",682.489104336128,66,1.54318975736574,"A"
"1120","location_name_1",861.56568559818,20,2.86033365793754,"B"
"1121","location_name_1",703.96618777886,42,2.94728377076263,"C"
"1122","location_name_1",619.89173758775,73,1.5201017933359,"D"
"1123","location_name_1",147.037561284378,86,3.15400466292054,"E"
"1124","location_name_1",349.814219167456,6,1.55051743450701,"F"
"1125","location_name_1",410.707079106942,44,2.16529857595372,"G"
"1126","location_name_1",683.952669613063,20,3.27907703023855,"H"
"1127","location_name_1",530.108880950138,56,1.13402135741861,"I"
"1128","location_name_1",692.055587889627,44,1.64344501742164,"J"
"1129","location_name_1",585.019643418491,29,1.72187326998595,"K"
"1130","location_name_1",362.975861644372,88,1.91582301726242,"L"
"1131","location_name_1",500.380362616852,61,2.08304613121006,"M"
"1132","location_name_1",482.412983197719,34,1.06741682931752,"N"
"1133","location_name_1",55.3371161222458,76,2.14345721646298,"O"
"1134","location_name_1",16.7254533153027,54,3.18182138688403,"P"
"1135","location_name_1",807.56293842569,49,1.96481298875893,"Q"
"1136","location_name_1",858.556946506724,85,1.39852431242051,"R"
"1137","location_name_1",806.415540864691,68,0.95745961724531,"S"
"1138","location_name_1",986.899558221921,72,0.705294608710413,"T"
"1139","location_name_1",934.885503957048,39,0.616955303042071,"U"
"1140","location_name_1",652.835594024509,65,2.95191304342715,"V"
"1141","location_name_1",762.127233901992,50,3.98530761563798,"W"
"1142","location_name_1",458.096778020263,16,3.88260176729416,"X"
"1143","location_name_1",733.54895436205,30,0.738465648877785,"Y"
"1144","location_name_1",69.3279018159956,25,3.74555870782506,"Z"
"1145","location_name_1",832.455304916948,57,3.85092099285098,"A"
"1146","location_name_1",515.392357949167,32,2.3918636254454,"B"
"1147","location_name_1",341.59225737676,36,1.80582956767406,"C"
"1148","location_name_1",445.038381032646,76,1.46798175130629,"D"
"1149","location_name_1",662.32238500379,51,0.84472437689369,"E"
"1150","location_name_1",46.7151268385351,54,0.922151573084532,"F"
"1151","location_name_1",325.402972754091,91,2.23247154698482,"G"
"1152","location_name_1",273.470816668123,77,1.38604880844797,"H"
"1153","location_name_1",423.16539445892,8,2.01206145617816,"I"
"1154","location_name_1",622.726648813114,70,2.24673557594654,"J"
"1155","location_name_1",836.403571767733,47,2.80950174756478,"K"
"1156","location_name_1",872.101676417515,13,1.63019343022184,"L"
"1157","location_name_1",849.462143611163,50,2.80247849671331,"M"
"1158","location_name_1",563.672753982246,11,2.98148632241432,"N"
"1159","location_name_1",14.2427133396268,63,0.748857753555306,"O"
"1160","location_name_1",132.46676302515,59,0.639315575023412,"P"
"1161","location_name_1",749.628559686244,92,2.88460827012463,"Q"
"1162","location_name_1",778.991914587095,61,1.36596151588284,"R"
"1163","location_name_1",568.285730201751,66,0.854462356600098,"S"
"1164","location_name_1",856.353701557964,91,3.06540110111421,"T"
"1165","location_name_1",608.413381036371,37,0.87758462326511,"U"
"1166","location_name_1",67.2696616966277,64,2.56670895187087,"V"
"1167","location_name_1",157.814206089824,100,2.8068853009507,"W"
"1168","location_name_1",673.825737787411,88,2.59008191757469,"X"
"1169","location_name_1",13.7727812398225,88,3.93674786507881,"Y"
"1170","location_name_1",178.828010102734,74,3.37546643201224,"Z"
"1171","location_name_1",332.190659362823,47,1.98554596116764,"A"
"1172","location_name_1",131.52862386778,44,1.11809541910579,"B"
"1173","location_name_1",914.183373330161,19,2.80825014583414,"C"
"1174","location_name_1",959.16154095903,69,3.05779958726329,"D"
"1175","location_name_1",865.11028977111,10,2.69216721989699,"E"
"1176","location_name_1",87.6728056464344,86,2.66672722062781,"F"
"1177","location_name_1",440.277699381113,20,2.97271122323577,"G"
"1178","location_name_1",43.8138050958514,97,0.23998454642885,"H"
"1179","location_name_1",452.055159024894,48,0.165141093347394,"I"
"1180","location_name_1",301.327685359865,2,3.75590981911974,"J"
"1181","location_name_1",311.042716959491,62,2.88942144512338,"K"
"1182","location_name_1",528.396092122421,66,1.82855131233472,"L"
"1183","location_name_1",661.042309133336,69,1.28661464218523,"M"
"1184","location_name_1",389.862757408991,66,2.25906894669353,"N"
"1185","location_name_1",857.527034124359,97,1.47813518622119,"O"
"1186","location_name_1",119.00061648339,16,2.62735694962497,"P"
"1187","location_name_1",958.423286676407,16,-0.185984213863125,"Q"
"1188","location_name_1",278.88107788749,84,3.09121437950429,"R"
"1189","location_name_1",345.02794384025,10,0.666115285064844,"S"
"1190","location_name_1",642.152047716081,2,3.08706192979079,"T"
"1191","location_name_1",248.113787965849,67,2.34085294727408,"U"
"1192","location_name_1",642.145320773125,57,2.1878200226724,"V"
"1193","location_name_1",921.603007474914,21,2.33436843401754,"W"
"1194","location_name_1",287.748275557533,93,2.07497086750543,"X"
"1195","location_name_1",461.87668456696,45,2.5112550910924,"Y"
"1196","location_name_1",873.142658965662,53,2.03871991054989,"Z"
"1197","location_name_1",199.207030935213,74,2.45119415000463,"A"
"1198","location_name_1",177.638238761574,61,2.83277184241674,"B"
"1199","location_name_1",734.095028601587,62,3.14144851444991,"C"
"1200","location_name_1",81.4446585718542,52,1.16198657967651,"D"
"1201","location_name_1",785.28978349641,87,2.17728003536918,"E"
"1202","location_name_1",6.87901210039854,88,2.45612857540654,"F"
"1203","location_name_1",263.793020276353,91,1.67998764509005,"G"
"1204","location_name_1",683.496062876657,60,0.805350689457006,"H"
"1205","location_name_1",936.917481711134,100,2.20002408391193,"I"
"1206","location_name_1",469.434167025611,76,2.97494387489373,"J"
"1207","location_name_1",524.743704590946,98,2.87614150972816,"K"
"1208","location_name_1",781.531574204564,4,2.88048652087073,"L"
"1209","location_name_1",627.193673280999,69,0.650211803134664,"M"
"1210","location_name_1",737.63032653369,54,2.51601968574288,"N"
"1211","location_name_1",239.364598877728,83,0.572119321231811,"O"
"1212","location_name_1",628.668207442388,97,0.554033266679199,"P"
"1213","location_name_1",809.747853782028,21,1.35789402260234,"Q"
"1214","location_name_1",193.907883949578,44,2.8029806064337,"R"
"1215","location_name_1",725.368005223572,14,3.4096075861266,"S"
"1216","location_name_1",148.42598955147,33,1.97955219270943,"T"
"1217","location_name_1",944.401095854118,92,1.2503558945066,"U"
"1218","location_name_1",725.278218043968,21,1.83827076384866,"V"
"1219","location_name_1",682.489104336128,66,1.54318975736574,"W"
"1220","location_name_1",861.56568559818,20,2.86033365793754,"X"
"1221","location_name_1",703.96618777886,42,2.94728377076263,"Y"
"1222","location_name_1",619.89173758775,73,1.5201017933359,"Z"
"1223","location_name_1",147.037561284378,86,3.15400466292054,"A"
"1224","location_name_1",349.814219167456,6,1.55051743450701,"B"
"1225","location_name_1",410.707079106942,44,2.16529857595372,"C"
"1226","location_name_1",683.952669613063,20,3.27907703023855,"D"
"1227","location_name_1",530.108880950138,56,1.13402135741861,"E"
"1228","location_name_1",692.055587889627,44,1.64344501742164,"F"
"1229","location_name_1",585.019643418491,29,1.72187326998595,"G"
"1230","location_name_1",362.975861644372,88,1.91582301726242,"H"
"1231","location_name_1",500.380362616852,61,2.08304613121006,"I"
"1232","location_name_1",482.412983197719,34,1.06741682931752,"J"
"1233","location_name_1",55.3371161222458,76,2.14345721646298,"K"
"1234","location_name_1",16.7254533153027,54,3.18182138688403,"L"
"1235","location_name_1",807.56293842569,49,1.96481298875893,"M"
"1236","location_name_1",858.556946506724,85,1.39852431242051,"N"
"1237","location_name_1",806.415540864691,68,0.95745961724531,"O"
"1238","location_name_1",986.899558221921,72,0.705294608710413,"P"
"1239","location_name_1",934.885503957048,39,0.616955303042071,"Q"
"1240","location_name_1",652.835594024509,65,2.95191304342715,"R"
"1241","location_name_1",762.127233901992,50,3.98530761563798,"S"
"1242","location_name_1",458.096778020263,16,3.88260176729416,"T"
"1243","location_name_1",733.54895436205,30,0.738465648877785,"U"
"1244","location_name_1",69.3279018159956,25,3.74555870782506,"V"
"1245","location_name_1",832.455304916948,57,3.85092099285098,"W"
"1246","location_name_1",515.392357949167,32,2.3918636254454,"X"
"1247","location_name_1",341.59225737676,36,1.80582956767406,"Y"
"1248","location_name_1",445.038381032646,76,1.46798175130629,"Z"
"1249","location_name_1",662.32238500379,51,0.84472437689369,"A"
"1250","location_name_1",46.7151268385351,54,0.922151573084532,"B"
"1251","location_name_1",325.402972754091,91,2.23247154698482,"C"
"1252","location_name_1",273.470816668123,77,1.38604880844797,"D"
"1253","location_name_1",423.16539445892,8,2.01206145617816,"E"
"1254","location_name_1",622.726648813114,70,2.24673557594654,"F"
"1255","location_name_1",836.403571767733,47,2.80950174756478,"G"
"1256","location_name_1",872.101676417515,13,1.63019343022184,"H"
"1257","location_name_1",849.462143611163,50,2.80247849671331,"I"
"1258","location_name_1",563.672753982246,11,2.98148632241432,"J"
"1259","location_name_1",14.2427133396268,63,0.748857753555306,"K"
"1260","location_name_1",132.46676302515,59,0.639315575023412,"L"
"1261","location_name_1",749.628559686244,92,2.88460827012463,"M"
"1262","location_name_1",778.991914587095,61,1.36596151588284,"N"
"1263","location_name_1",568.285730201751,66,0.854462356600098,"O"
"1264","location_name_1",856.353701557964,91,3.06540110111421,"P"
"1265","location_name_1",608.413381036371,37,0.87758462326511,"Q"
"1266","location_name_1",67.2696616966277,64,2.56670895187087,"R"
"1267","location_name_1",157.814206089824,100,2.8068853009507,"S"
"1268","location_name_1",673.825737787411,88,2.59008191757469,"T"
"1269","location_name_1",13.7727812398225,88,3.93674786507881,"U"
"1270","location_name_1",178.828010102734,74,3.37546643201224,"V"
"1271","location_name_1",332.190659362823,47,1.98554596116764,"W"
"1272","location_name_1",131.52862386778,44,1.11809541910579,"X"
"1273","location_name_1",914.183373330161,19,2.80825014583414,"Y"
"1274","location_name_1",959.16154095903,69,3.05779958726329,"Z"
"1275","location_name_1",865.11028977111,10,2.69216721989699,"A"
"1276","location_name_1",87.6728056464344,86,2.66672722062781,"B"
"1277","location_name_1",440.277699381113,20,2.97271122323577,"C"
"1278","location_name_1",43.8138050958514,97,0.23998454642885,"D"
"1279","location_name_1",452.055159024894,48,0.165141093347394,"E"
"1280","location_name_1",301.327685359865,2,3.75590981911974,"F"
"1281","location_name_1",311.042716959491,62,2.88942144512338,"G"
"1282","location_name_1",528.396092122421,66,1.82855131233472,"H"
"1283","location_name_1",661.042309133336,69,1.28661464218523,"I"
"1284","location_name_1",389.862757408991,66,2.25906894669353,"J"
"1285","location_name_1",857.527034124359,97,1.47813518622119,"K"
"1286","location_name_1",119.00061648339,16,2.62735694962497,"L"
"1287","location_name_1",958.423286676407,16,-0.185984213863125,"M"
"1288","location_name_1",278.88107788749,84,3.09121437950429,"N"
"1289","location_name_1",345.02794384025,10,0.666115285064844,"O"
"1290","location_name_1",642.152047716081,2,3.08706192979079,"P"
"1291","location_name_1",248.113787965849,67,2.34085294727408,"Q"
"1292","location_name_1",642.145320773125,57,2.1878200226724,"R"
"1293","location_name_1",921.603007474914,21,2.33436843401754,"S"
"1294","location_name_1",287.748275557533,93,2.07497086750543,"T"
"1295","location_name_1",461.87668456696,45,2.5112550910924,"U"
"1296","location_name_1",873.142658965662,53,2.03871991054989,"V"
"1297","location_name_1",199.207030935213,74,2.45119415000463,"W"
"1298","location_name_1",177.638238761574,61,2.83277184241674,"X"
"1299","location_name_1",734.095028601587,62,3.14144851444991,"Y"
"1300","location_name_1",81.4446585718542,52,1.16198657967651,"Z"
"1301","location_name_1",785.28978349641,87,2.17728003536918,"A"
"1302","location_name_1",6.87901210039854,88,2.45612857540654,"B"
"1303","location_name_1",263.793020276353,91,1.67998764509005,"C"
"1304","location_name_1",683.496062876657,60,0.805350689457006,"D"
"1305","location_name_1",936.917481711134,100,2.20002408391193,"E"
"1306","location_name_1",469.434167025611,76,2.97494387489373,"F"
"1307","location_name_1",524.743704590946,98,2.87614150972816,"G"
"1308","location_name_1",781.531574204564,4,2.88048652087073,"H"
"1309","location_name_1",627.193673280999,69,0.650211803134664,"I"
"1310","location_name_1",737.63032653369,54,2.51601968574288,"J"
"1311","location_name_1",239.364598877728,83,0.572119321231811,"K"
"1312","location_name_1",628.668207442388,97,0.554033266679199,"L"
"1313","location_name_1",809.747853782028,21,1.35789402260234,"M"
"1314","location_name_1",193.907883949578,44,2.8029806064337,"N"
"1315","location_name_1",725.368005223572,14,3.4096075861266,"O"
"1316","location_name_1",148.42598955147,33,1.97955219270943,"P"
"1317","location_name_1",944.401095854118,92,1.2503558945066,"Q"
"1318","location_name_1",725.278218043968,21,1.83827076384866,"R"
"1319","location_name_1",682.489104336128,66,1.54318975736574,"S"
"1320","location_name_1",861.56568559818,20,2.86033365793754,"T"
"1321","location_name_1",703.96618777886,42,2.94728377076263,"U"
"1322","location_name_1",619.89173758775,73,1.5201017933359,"V"
"1323","location_name_1",147.037561284378,86,3.15400466292054,"W"
"1324","location_name_1",349.814219167456,6,1.55051743450701,"X"
"1325","location_name_1",410.707079106942,44,2.16529857595372,"Y"
"1326","location_name_1",683.952669613063,20,3.27907703023855,"Z"
"1327","location_name_1",530.108880950138,56,1.13402135741861,"A"
"1328","location_name_1",692.055587889627,44,1.64344501742164,"B"
"1329","location_name_1",585.019643418491,29,1.72187326998595,"C"
"1330","location_name_1",362.975861644372,88,1.91582301726242,"D"
"1331","location_name_1",500.380362616852,61,2.08304613121006,"E"
"1332","location_name_1",482.412983197719,34,1.06741682931752,"F"
"1333","location_name_1",55.3371161222458,76,2.14345721646298,"G"
"1334","location_name_1",16.7254533153027,54,3.18182138688403,"H"
"1335","location_name_1",807.56293842569,49,1.96481298875893,"I"
"1336","location_name_1",858.556946506724,85,1.39852431242051,"J"
"1337","location_name_1",806.415540864691,68,0.95745961724531,"K"
"1338","location_name_1",986.899558221921,72,0.705294608710413,"L"
"1339","location_name_1",934.885503957048,39,0.616955303042071,"M"
"1340","location_name_1",652.835594024509,65,2.95191304342715,"N"
"1341","location_name_1",762.127233901992,50,3.98530761563798,"O"
"1342","location_name_1",458.096778020263,16,3.88260176729416,"P"
"1343","location_name_1",733.54895436205,30,0.738465648877785,"Q"
"1344","location_name_1",69.3279018159956,25,3.74555870782506,"R"
"1345","location_name_1",832.455304916948,57,3.85092099285098,"S"
"1346","location_name_1",515.392357949167,32,2.3918636254454,"T"
"1347","location_name_1",341.59225737676,36,1.80582956767406,"U"
"1348","location_name_1",445.038381032646,76,1.46798175130629,"V"
"1349","location_name_1",662.32238500379,51,0.84472437689369,"W"
"1350","location_name_1",46.7151268385351,54,0.922151573084532,"X"
"1351","location_name_1",325.402972754091,91,2.23247154698482,"Y"
"1352","location_name_1",273.470816668123,77,1.38604880844797,"Z"
"1353","location_name_1",423.16539445892,8,2.01206145617816,"A"
"1354","location_name_1",622.726648813114,70,2.24673557594654,"B"
"1355","location_name_1",836.403571767733,47,2.80950174756478,"C"
"1356","location_name_1",872.101676417515,13,1.63019343022184,"D"
"1357","location_name_1",849.462143611163,50,2.80247849671331,"E"
"1358","location_name_1",563.672753982246,11,2.98148632241432,"F"
"1359","location_name_1",14.2427133396268,63,0.748857753555306,"G"
"1360","location_name_1",132.46676302515,59,0.639315575023412,"H"
"1361","location_name_1",749.628559686244,92,2.88460827012463,"I"
"1362","location_name_1",778.991914587095,61,1.36596151588284,"J"
"1363","location_name_1",568.285730201751,66,0.854462356600098,"K"
"1364","location_name_1",856.353701557964,91,3.06540110111421,"L"
"1365","location_name_1",608.413381036371,37,0.87758462326511,"M"
"1366","location_name_1",67.2696616966277,64,2.56670895187087,"N"
"1367","location_name_1",157.814206089824,100,2.8068853009507,"O"
"1368","location_name_1",673.825737787411,88,2.59008191757469,"P"
"1369","location_name_1",13.7727812398225,88,3.93674786507881,"Q"
"1370","location_name_1",178.828010102734,74,3.37546643201224,"R"
"1371","location_name_1",332.190659362823,47,1.98554596116764,"S"
"1372","location_name_1",131.52862386778,44,1.11809541910579,"T"
"1373","location_name_1",914.183373330161,19,2.80825014583414,"U"
"1374","location_name_1",959.16154095903,69,3.05779958726329,"V"
"1375","location_name_1",865.11028977111,10,2.69216721989699,"W"
"1376","location_name_1",87.6728056464344,86,2.66672722062781,"X"
"1377","location_name_1",440.277699381113,20,2.97271122323577,"Y"
"1378","location_name_1",43.8138050958514,97,0.23998454642885,"Z"
"1379","location_name_1",452.055159024894,48,0.165141093347394,"A"
"1380","location_name_1",301.327685359865,2,3.75590981911974,"B"
"1381","location_name_1",311.042716959491,62,2.88942144512338,"C"
"1382","location_name_1",528.396092122421,66,1.82855131233472,"D"
"1383","location_name_1",661.042309133336,69,1.28661464218523,"E"
"1384","location_name_1",389.862757408991,66,2.25906894669353,"F"
"1385","location_name_1",857.527034124359,97,1.47813518622119,"G"
"1386","location_name_1",119.00061648339,16,2.62735694962497,"H"
"1387","location_name_1",958.423286676407,16,-0.185984213863125,"I"
"1388","location_name_1",278.88107788749,84,3.09121437950429,"J"
"1389","location_name_1",345.02794384025,10,0.666115285064844,"K"
"1390","location_name_1",642.152047716081,2,3.08706192979079,"L"
"1391","location_name_1",248.113787965849,67,2.34085294727408,"M"
"1392","location_name_1",642.145320773125,57,2.1878200226724,"N"
"1393","location_name_1",921.603007474914,21,2.33436843401754,"O"
"1394","location_name_1",287.748275557533,93,2.07497086750543,"P"
"1395","location_name_1",461.87668456696,45,2.5112550910924,"Q"
"1396","location_name_1",873.142658965662,53,2.03871991054989,"R"
"1397","location_name_1",199.207030935213,74,2.45119415000463,"S"
"1398","location_name_1",177.638238761574,61,2.83277184241674,"T"
"1399","location_name_1",734.095028601587,62,3.14144851444991,"U"
"1400","location_name_1",81.4446585718542,52,1.16198657967651,"V"
"1401","location_name_1",785.28978349641,87,2.17728003536918,"W"
"1402","location_name_1",6.87901210039854,88,2.45612857540654,"X"
"1403","location_name_1",263.793020276353,91,1.67998764509005,"Y"
"1404","location_name_1",683.496062876657,60,0.805350689457006,"Z"
"1405","location_name_1",936.917481711134,100,2.20002408391193,"A"
